username,email,password,pin,phone,dob,nationality,pan,city,pincode,User_ID,Account_Age_Days,Location,Device_Type,Payment_Method,Transaction_Amount,Transaction_Frequency,Obfuscation_Level,Synthetic_Identity,Fraudulent,IP_Address,Email_Domain,Time_Between_Txns,Avg_Txn_Amount,Transaction_Location,Account_Number,Bank_Name,IFSC_Code,Account_Status
dyalahana,sanedharmajan@sami-salvi.com,5@i3BlJE5b,2688,+912361367201,1989-01-09,Indian,MIJVR7671O,Tirupati,849149,bf5e81c4-8b09-412a-94db-62d91c25ce35,4210,India,Desktop,Debit Card,696.13,88,Low,False,False,149.253.161.245,Kolkata,46.75,76.8,India,849378597282,AXIS,AXIS368718,Active
ybhandari,indrajit45@chakrabarti.com,*p3I(@fA1L,4682,+918180600267,1990-05-18,Indian,ZIGPZ4015F,Sri Ganganagar,824848,2011b37c-3b91-4784-8afb-01c467f4ed6f,3707,India,Desktop,Net Banking,257.63,71,Low,False,False,159.68.149.130,Bangalore,52.15,96.87,India,239761690107,SBI,SBI249646,Active
romilagrawal,armaan89@yahoo.com,#%vH7D#q&(,1358,06554952063,2001-06-24,Indian,XTJHS7792J,Bongaigaon,439962,8e5a6135-361a-49c1-8994-3c0a6f37f2cf,4636,India,Tablet,UPI,492.32,5,Medium,False,False,128.82.187.43,Chennai,36.06,53.84,India,110566296406,CITI,CITI419808,Active
advik73,ntella@kumar.com,t^86JZGpWz,7068,+912032334622,2005-07-11,Indian,GXNVI9644Y,Siwan,640633,5bbe03af-4907-4239-8333-af04a4b9727e,2861,India,Mobile,Net Banking,770.77,93,Medium,False,False,156.30.72.75,Mumbai,34.82,15.74,India,181835282605,CITI,CITI520038,Active
rashachaudhary,zoyachoudhary@gmail.com,%P)cSLUk45,7499,03303939776,1984-11-15,Indian,DMEXG6529T,Medininagar,345970,d86b490e-08ab-4239-b696-6ac9af362bcb,2023,India,Desktop,Net Banking,251.9,19,Medium,False,False,43.165.206.254,Kolkata,41.67,74.76,India,624077455242,IDFC,IDFC504757,Active
diyabhattacharyya,ndeep@yahoo.com,%5!MnXI9Cm,1901,0589894625,2005-05-30,Indian,KGOYG8686L,Bidar,819127,fe4b3a45-fde2-46ce-9cfb-b3a18f285b00,15,India,Tablet,Credit Card,578.59,90,Medium,False,False,94.194.135.169,Mumbai,73.97,66.58,India,204468937794,PNB,PNB629617,Active
indranil65,annejiya@hotmail.com,@6GO#cqwP_,5353,3223882553,1964-02-01,Indian,SIPOK6256W,Hindupur,480467,08541a46-41a9-4a5f-bd6d-7e93b138540f,1843,India,Desktop,Debit Card,243.79,20,Low,False,False,155.207.68.8,Chennai,45.03,16.17,India,306096905179,HSBC,HSBC591108,Active
diyakalita,dhanushaurora@yahoo.com,^eE+azqO3X,1907,+914638476176,1979-10-08,Indian,GJGZW7658J,Ramgarh,457400,04e90ba9-355d-4752-a1ae-3ac378cbf436,4765,India,Mobile,Debit Card,453.77,74,Medium,False,False,170.188.54.123,India,36.01,75.85,India,481469638576,KOTAK,KOTAK648640,Active
zara27,purabvenkatesh@ramesh.com,82$40eXbuw,1524,9947916118,1974-08-05,Indian,HSDAO6534M,Panvel,530840,b690be25-d18a-4bb1-aa04-246960089d02,406,India,Desktop,Credit Card,677.18,77,Low,False,False,50.174.241.232,Kolkata,57.08,90.36,India,663240738868,ICICI,ICICI369293,Active
adahsamra,vdara@hotmail.com,6knBZIVi_r,3352,07045198771,1994-04-02,Indian,OBODS7797E,Sasaram,348273,cf7b7b10-7003-474a-9058-4b909fef6a66,2278,India,Tablet,UPI,271.18,28,High,False,False,35.195.242.255,Mumbai,77.17,75.89,India,826367907855,BOB,BOB592927,Active
khannazara,kashvi41@hotmail.com,$7Lngp%T3s,7575,1281653970,1999-05-28,Indian,TFSEF3019U,Nellore,896546,c4d28957-838b-4574-b3e7-854d7e496fbf,3324,India,Mobile,UPI,162.35,7,Medium,False,False,205.25.157.72,Bangalore,91.22,45.09,India,918737081494,BOB,BOB745183,Active
jswamy,tripathiivan@keer-sule.biz,xCSbJq8J*1,6134,00913665597,2006-03-08,Indian,JLHUV7537L,Malda,962661,a9f0ba65-c836-4196-95f9-cb805d74788b,706,India,Desktop,Debit Card,894.56,14,Low,False,False,83.170.198.5,Chennai,59.78,45.68,India,431647237480,ICICI,ICICI786579,Active
mannataurora,zaindave@lalla.com,5%7InyRCW&,1883,3004466654,1979-08-11,Indian,IRISU2391A,Ujjain,939320,07ff66c7-3e95-4bce-9fe6-f5e4f20fffab,1636,India,Desktop,Debit Card,432.33,6,Low,False,False,25.14.175.132,Kolkata,99.76,37.37,India,356137703953,SBI,SBI167927,Active
dubeytushar,jgour@bhardwaj.com,)y&5JVFgYF,4140,06409072548,1991-11-28,Indian,KIAOH7370S,Maheshtala,956501,c7e92bb8-1593-4221-9e67-8d8ed2b74efc,2045,India,Mobile,UPI,185.72,38,Medium,False,False,16.95.30.27,Mumbai,46.63,38.44,India,883363796319,SBI,SBI618607,Active
anahita38,inaaya-barman@kala.com,tn_7_J)+W#,2888,5766901324,1972-01-01,Indian,KIUHR2486T,Delhi,322863,1d3deb0f-00e2-4128-ac4f-71e79ba4695b,2707,India,Tablet,UPI,407.3,79,High,False,False,18.96.127.29,Delhi,83.35,30.25,India,761906260890,ICICI,ICICI946109,Active
shalvchhabra,hansh40@tata.com,_h7NXqcos*,1370,8999467917,1981-10-29,Indian,NMIHU7967Y,Bhind,250776,e2c6cca1-6707-4202-89a4-95bd58dae472,1871,India,Desktop,Credit Card,443.23,47,High,False,False,217.131.208.33,Delhi,57.52,74.61,India,645062026610,HDFC,HDFC390155,Inactive
kartik11,divyanshgole@yahoo.com,_QGIF$Fs3c,2501,+919191857591,1974-06-27,Indian,FBYTU5234Q,Vijayawada,794077,f6af6e89-f0db-481b-99e9-8a6d5aff4240,4657,India,Tablet,Credit Card,315.98,81,High,False,True,44.131.238.244,Bangalore,72.67,59.54,India,867495250995,CITI,CITI237563,Active
yramesh,odhar@keer.com,*7rxw4wmSE,9858,04521817545,1964-06-19,Indian,EAUUX4715H,Nanded,529403,dd0fd479-7b47-4af6-92c5-f2fa97e19f6f,55,India,Mobile,UPI,596.44,93,High,False,False,99.173.128.239,Delhi,30.19,28.26,India,456600627918,SBI,SBI645554,Active
kanav27,venkateshjiya@ahuja-dara.info,kyW37Ap8!7,7037,08058279322,1996-10-09,Indian,JPORA0497K,Karaikudi,359831,9b1cbd3c-d6e2-41a6-a556-15e37d13d91e,995,India,Mobile,Credit Card,283.91,54,Medium,False,False,45.99.89.190,Kolkata,34.45,43.32,India,514803634812,KOTAK,KOTAK723999,Inactive
vbadal,mannnirvaan@yahoo.com,_Z85Vg0QG%,3728,+910370065803,1970-05-10,Indian,SDWZB3476N,Ulhasnagar,958693,5a60d5f7-8117-4f3c-b905-9f9046d1a5d0,2574,India,Tablet,Credit Card,874.53,48,Low,False,False,219.42.158.74,Chennai,78.74,50.46,India,471283557305,BOB,BOB788774,Active
miraan23,samairabath@gmail.com,@+!8N5hjwG,2432,04016494459,1990-01-15,Indian,DYFAW5022M,Pallavaram,889494,87432242-6456-47ad-9460-ea3dcb26368b,1036,India,Desktop,Net Banking,555.69,51,Low,False,False,125.158.64.136,Mumbai,69.14,26.01,India,404242252839,IDFC,IDFC540729,Active
anya39,krishaurora@yahoo.com,Zt1T1W0r#4,5356,07166359733,1965-06-27,Indian,EKQKP7983Q,Deoghar,176657,4ba00a72-09d3-4cc0-a21b-11bb336af51a,4099,India,Tablet,Debit Card,991.87,26,Medium,False,False,39.106.16.87,Bangalore,50.36,85.72,India,219173754580,AXIS,AXIS310292,Closed
sankaransiya,kartiktak@dass.net,)lYaPvVUj6,9165,05230070792,2000-03-26,Indian,ODMRI4640M,Hindupur,828650,273f4772-315b-42f3-8e25-89091bcb5d83,195,India,Mobile,Net Banking,666.94,24,Low,False,False,171.220.100.109,India,71.32,52.35,India,797203890489,KOTAK,KOTAK154122,Active
fkoshy,anviramaswamy@mandal-kashyap.biz,$s44WibC0^,9514,06803938603,2005-11-19,Indian,JYSCX5708C,Sambhal,962741,d96c7e04-2f5b-4537-8fb3-6ff4d7c4de93,4582,India,Tablet,Net Banking,635.31,62,High,False,False,159.130.171.108,Kolkata,20.46,84.37,India,551015571162,AXIS,AXIS242190,Active
parinaaz06,taran21@gmail.com,s8qVPpZ0(B,9912,7722165559,1984-02-22,Indian,UDAPB7561V,Bhiwani,613455,74e5163c-a195-48b3-997e-8afc100e536a,78,India,Tablet,UPI,542.28,42,High,False,False,201.94.165.253,Mumbai,11.57,94.13,India,737123422814,KOTAK,KOTAK365817,Inactive
vidurray,msabharwal@gmail.com,)C1YptD$U$,8006,1702705697,1959-06-13,Indian,JJGJE5252Y,Dhanbad,467087,0b75794b-2c39-4e4c-b2ff-99c7fdbbd2df,3494,India,Tablet,UPI,904.1,13,High,False,False,193.21.79.27,Delhi,44.24,81.66,India,623889575136,HDFC,HDFC925972,Active
anikaarora,dugarivan@wadhwa.biz,6S0O)!fp@@,6077,7894130024,1998-08-15,Indian,BLBHF8653Z,Secunderabad,967974,c2d91969-12e5-4d3c-a403-71a168a1a520,1152,India,Mobile,Credit Card,613.24,4,Low,False,False,20.25.71.27,Delhi,58.56,27.49,India,573832905218,HDFC,HDFC404796,Active
faiyazbava,yadavindranil@gmail.com,!ORzAdngZ8,1957,3932627706,1990-03-21,Indian,MGBSY4628H,Udupi,380252,95908947-c494-49b5-93b4-06711d52ddfb,2808,India,Mobile,Net Banking,126.05,71,Low,False,False,175.18.124.142,Delhi,15.76,90.03,India,450194024902,KOTAK,KOTAK600503,Active
akarshbajaj,tankaayush@gmail.com,_DV%thoKB3,3982,1031687566,1969-09-27,Indian,AZAUR1290G,Dewas,465920,3608d604-3657-43a2-8835-d31fe370a067,4654,India,Desktop,UPI,320.92,2,Medium,False,False,123.106.39.69,Chennai,59.68,62.89,India,589846825392,HSBC,HSBC633192,Inactive
shankerkaira,lakshaysridhar@malhotra.com,@C9UDhX5rM,9241,+918694751564,1968-09-08,Indian,YFZAW4308R,Bhagalpur,389700,3b19649f-ecd9-4577-b6fd-fe2ec1391fcb,2141,India,Mobile,UPI,781.83,2,High,False,False,8.134.10.101,Chennai,23.28,73.29,India,295588636564,ICICI,ICICI121330,Active
reddysahil,xchaudhari@goyal.com,5A4HeKVCe&,3119,+916540549602,1959-10-11,Indian,BNBKK0550E,Madhyamgram,423885,bd9e64ab-bb74-4b90-a705-fe7fc70d3dcc,4992,India,Mobile,UPI,265.23,33,High,False,False,25.171.218.17,Chennai,54.43,92.99,India,188979745852,HSBC,HSBC856562,Active
shalv16,uzachariah@yahoo.com,!Uc93MwHQR,2298,4975130106,1987-05-29,Indian,CIEVJ1718S,Gwalior,142943,367f880c-5614-487b-8c8e-423db89b64bb,2894,India,Desktop,Net Banking,289.91,46,High,False,False,13.77.83.82,Delhi,16.56,44.84,India,921575012319,SBI,SBI495375,Inactive
raniaboase,ahana-issac@gmail.com,)1GMsm+oOa,1596,7881263276,1976-10-22,Indian,LCLWI1591I,Akola,471491,0aa70843-0afc-46cc-b0a1-d0feab31e00c,4057,India,Desktop,UPI,587.95,97,Low,False,False,162.190.224.106,India,78.77,97.26,India,529104111929,KOTAK,KOTAK756266,Active
jsahota,vwason@hotmail.com,SNc1NtMTy%,7704,+919773753018,1996-09-08,Indian,HBJIE8546A,Aurangabad,896548,6aa45c63-982d-49f4-845e-dd85cc2fb6e6,2920,India,Tablet,Debit Card,656.12,19,High,False,False,44.146.41.83,Delhi,35.84,33.42,India,194686497957,ICICI,ICICI173809,Active
bahlfaiyaz,saradubey@sanghvi-batra.com,s7@DElOg&K,9412,08947943313,1954-08-02,Indian,KUVNS6351S,Tirupati,703194,29fa7924-d256-4466-ba7b-4139fc4b3188,433,India,Tablet,Net Banking,237.42,6,Medium,False,False,81.149.1.95,Bangalore,92.02,34.52,India,824665242672,CITI,CITI492233,Active
wverma,kimaya91@hotmail.com,Lt6A2nbcH$,3536,+914982456074,1975-03-19,Indian,NSCWQ1998F,Guntur,116665,6e95769c-2240-40a6-b81c-b8a53de428a8,3672,India,Tablet,Credit Card,114.32,82,High,False,False,135.165.121.61,Mumbai,68.43,47.98,India,149729367417,HSBC,HSBC900078,Active
ibhargava,varghesesara@varughese.org,VNn5!pvGb&,7171,02165813848,1987-04-15,Indian,EMBWX3969Y,Farrukhabad,513226,de3e1ea0-00bf-4d01-8c2d-8bd2e82c35c5,1488,India,Tablet,UPI,664.22,23,High,False,False,25.25.131.28,Chennai,55.71,80.1,India,606099509765,BOB,BOB588763,Active
manjari11,wsagar@gmail.com,xq+NdGsZ^3,6607,6494183987,1996-09-04,Indian,QAHCD7915K,Tiruchirappalli,806736,994ed0e9-dbe0-4da0-a4da-7d49a6f96dca,3609,India,Desktop,Credit Card,985.02,55,High,False,False,36.207.197.46,Kolkata,90.16,34.47,India,597862633189,HDFC,HDFC360387,Active
qdyal,indrans40@hotmail.com,z1GdsFeS&t,5824,+917417583870,1971-09-13,Indian,DVDUJ2804Y,Chittoor,937614,0dbbab57-d430-469b-befb-85e6107f0ad8,4595,India,Desktop,Net Banking,476.5,38,Medium,False,False,56.135.107.47,Mumbai,39.98,65.56,India,136438660098,IDFC,IDFC178936,Suspended
ugara,fateh55@sastry.com,1%6uFiyhfh,1282,+916119274662,1993-11-30,Indian,ZUJHW7279O,Sultan Pur Majra,219993,b41b1ec4-6d98-4b46-b1e6-699ebe98e86c,937,India,Mobile,Credit Card,301.99,92,High,False,False,71.100.12.178,Delhi,71.26,26.7,India,427506350004,AXIS,AXIS446368,Active
parinaaz55,vbalan@yahoo.com,J!e7359qyR,7692,+913567994032,1969-09-17,Indian,KEYZS7960E,Bahraich,998837,114f280b-9a51-4a8a-a69d-74172c653aba,4039,India,Mobile,Debit Card,356.91,9,Low,False,False,25.194.121.160,Delhi,59.78,87.5,India,559100137052,HSBC,HSBC227417,Active
tbrar,ira71@toor.com,d^@u0EP(hh,9103,07943717928,1963-07-05,Indian,QENQZ3064U,Begusarai,244269,219a6411-7ef9-46f4-b816-cee4824c5755,4892,India,Tablet,UPI,493.97,54,Medium,False,False,110.149.241.126,India,38.78,42.13,India,570186718995,IDFC,IDFC253756,Active
xlata,madhup24@gmail.com,@h4&$QzJA2,7728,+918257319751,1966-06-29,Indian,NPMVL0105G,Munger,362732,df510f38-e22a-4b6a-bff8-5ebcaf1dd5a8,130,India,Tablet,Credit Card,114.95,23,Medium,False,False,217.183.54.241,Bangalore,22.24,43.38,India,625989859341,AXIS,AXIS287261,Active
sundertanya,chirag41@yahoo.com,97(9BZDr*G,3051,08272827971,1982-01-01,Indian,DZQPH8586F,Bihar Sharif,710768,824d1f92-c698-4181-8fe2-fd1d6ac088b2,2773,India,Mobile,Debit Card,544.01,69,Medium,False,False,25.87.67.64,India,78.48,38.35,India,289422519412,HDFC,HDFC506282,Active
mannat40,zeeshanghosh@bir.org,Kd5uhFqc5_,3990,+919029178517,1976-01-23,Indian,TQWXE1502J,Tirupati,517874,da8bc6d9-955b-4b41-8faf-fc91fe365b83,611,India,Mobile,UPI,618.79,93,High,False,False,40.29.200.93,Mumbai,13.33,59.92,India,553543755857,IDFC,IDFC899760,Active
thakurvivaan,dadanayantara@gmail.com,F**3&6IbE&,5252,04563632221,1982-02-09,Indian,HSTJP4628D,Tirunelveli,794337,f3ab7daf-f3a1-476b-8864-8f5f3d1ca615,2858,India,Desktop,Net Banking,187.83,53,Medium,False,False,143.162.169.64,Delhi,85.05,70.71,India,322415218936,HDFC,HDFC995141,Active
manikya54,psura@gmail.com,_0GjrSj_@9,3358,+917558058775,1966-06-30,Indian,KTBSO9137V,Narasaraopet,583159,89d0c9f7-48c5-410c-be3f-bb96e6e41562,3082,India,Tablet,Credit Card,896.61,58,High,False,False,64.87.142.176,India,71.22,50.61,India,137313132466,IDFC,IDFC843359,Active
aaina96,mkar@butala.com,%P4xRHo0ov,6397,4513706353,1988-03-01,Indian,DTRAV8248Y,Chandigarh,742037,8b71fef2-bca1-4458-8892-d01c524dd5be,4338,India,Mobile,Debit Card,401.91,56,Medium,False,False,221.109.53.117,Kolkata,99.68,68.55,India,212418665461,IDFC,IDFC327590,Active
tiwariabram,adira25@gmail.com,ggC9VBk_B&,5091,6498621997,2001-04-26,Indian,JEBDI4673G,Cuttack,948033,9d9d7b4d-9714-48a4-b3d3-a41ede52e37b,2377,India,Mobile,Credit Card,120.98,3,Medium,True,False,24.50.228.19,Bangalore,99.64,48.32,India,174237028908,KOTAK,KOTAK676856,Active
hsankar,shalv88@tata-swamy.com,pN9nHlBb!1,9124,0547776526,1977-02-10,Indian,RNZLE7456X,Bulandshahr,171531,689f6110-7ae3-4791-8de9-bd3f9f43ffe4,3068,India,Tablet,Net Banking,627.62,40,Low,True,False,107.104.113.151,Kolkata,30.59,77.41,India,776087494923,KOTAK,KOTAK943898,Active
tiya99,edevi@sengupta.biz,U@3skCFi)j,5712,+919329000795,1992-08-08,Indian,TSVGR4713H,Sasaram,865789,26fe852e-fcf7-4e3a-b6dd-bc37cdda7dfe,665,India,Desktop,Credit Card,140.73,39,Low,False,False,25.231.146.200,Delhi,40.84,44.32,India,836312368796,ICICI,ICICI384393,Active
babuprerak,ichakraborty@ramanathan.info,s_q2rFn3Rq,2363,4506834257,1976-10-03,Indian,HODRT6109J,Singrauli,245019,73fe2dea-5581-4c16-8bce-62a23174ba2c,206,India,Tablet,Debit Card,894.73,57,Low,False,False,186.98.114.85,Kolkata,48.74,59.17,India,969741266400,CITI,CITI621208,Active
tvenkatesh,ayesha60@mander-bains.com,$_Y16St5P$,9271,2774461890,1964-04-06,Indian,HLPAS1872U,Arrah,157898,4f9e8b89-8cf5-45df-89f0-5bb8065abe55,1810,India,Desktop,Credit Card,104.76,28,High,False,False,160.197.185.99,Delhi,15.49,82.58,India,147267250842,PNB,PNB567916,Active
kavya39,iseth@batra.com,#QJIWymNZ2,1845,+910195858440,2001-01-01,Indian,PCGCD7094U,Hyderabad,431915,0a100561-5c02-4957-878c-9c1c51cee857,866,India,Desktop,Net Banking,965.57,19,Medium,False,False,73.115.68.85,Chennai,34.83,63.72,India,202063017413,BOB,BOB297649,Active
zaina63,bdubey@gmail.com,^5AZD@O(4j,6697,07714022924,1992-03-31,Indian,IWEJV5486S,Chinsurah,640933,d2c758f2-f8ce-4589-a737-10c3e265d7af,15,India,Desktop,UPI,786.83,73,High,False,True,122.110.217.78,Bangalore,10.58,61.05,India,338319608776,HDFC,HDFC279634,Closed
nityakeer,amirakeer@gmail.com,0fC@6aOd_V,7293,+912189643747,1999-06-04,Indian,TWLVX1420U,Asansol,363112,80dce4bd-6ea6-4568-8c24-608190f68ed1,2841,India,Tablet,UPI,793.86,30,High,False,False,185.85.242.223,Kolkata,20.71,54.17,India,675162193024,HDFC,HDFC145134,Closed
cchaudhuri,bbasak@shere-yohannan.org,)Rb0Kx(k++,4371,7615867601,1994-08-07,Indian,QWXDQ7797J,Bahraich,827394,2a5dde1a-a1e0-45b7-9947-97e6467db666,3657,India,Desktop,Net Banking,282.21,91,High,False,False,168.30.39.131,Delhi,28.77,16.25,India,842991151537,CITI,CITI689512,Active
nitarabhandari,kbail@hotmail.com,!hq8NCZ5o*,1274,02863805217,1959-04-29,Indian,IDMPX6480U,Eluru,463319,487e3be1-d69f-47ae-8d4a-105a76625d09,1893,India,Mobile,UPI,591.77,9,Low,False,False,223.234.208.50,Bangalore,41.13,48.09,India,946649971163,PNB,PNB752347,Active
sacharelakshi,shray87@som.org,V7ve^6Kd_U,7056,9254090686,1998-06-15,Indian,HDEMN7164M,Bidhannagar,116974,bf21f02c-3c7e-4c15-85b0-d19d2df00993,4861,India,Mobile,Net Banking,901.29,50,High,False,False,116.120.129.228,Bangalore,29.41,61.02,India,812863790869,HDFC,HDFC281770,Active
kismat65,charviaurora@mallick.com,@qV4GX_B@5,5771,+914005938418,2005-07-21,Indian,BIBVP2794I,Jodhpur,299255,b57691d5-e562-4c36-a407-3248c06cd6be,621,India,Desktop,UPI,522.59,27,Low,False,False,121.184.75.69,Delhi,73.3,79.87,India,535410862396,SBI,SBI835214,Active
yuvaanvarty,armaan22@dash.com,F4MW*abW#0,9045,05328208130,2000-09-16,Indian,CDHGP6937E,Narasaraopet,475404,1199ec10-cc31-48b9-a761-caf43536e69b,390,India,Tablet,Debit Card,319.11,38,Medium,False,False,171.230.232.97,Bangalore,53.93,18.77,India,161414542757,CITI,CITI711806,Active
sachdevyakshit,sachdevasumer@gmail.com,_3oK+W&7dh,7744,01630499480,1969-09-04,Indian,WOJPS3953P,Satara,919901,0a775edb-f0b1-4dee-b47a-7d3ec4ce70d1,129,India,Desktop,Debit Card,390.62,11,Medium,False,False,203.87.144.224,Chennai,55.98,87.16,India,786387355927,HDFC,HDFC448530,Active
vardaniya48,arnavcomar@yahoo.com,gc50vWTuJ%,6056,+912801671957,1982-04-06,Indian,ONMYJ7685E,Hyderabad,327001,7edd1ce2-a303-41f8-8c13-cf4f431bb835,2171,India,Mobile,UPI,571.01,81,High,False,False,189.13.111.157,Chennai,87.93,57.48,India,682068393773,HDFC,HDFC818584,Active
advikashan,vivaanhegde@bassi-apte.net,55HQVi3_&w,6676,02969774120,2000-09-26,Indian,CSZVB8979E,Chennai,406229,70941507-7d24-4703-972e-4174d21c3ca0,4239,India,Desktop,Net Banking,365.61,99,Medium,False,False,47.19.156.105,India,82.58,65.08,India,302411790766,PNB,PNB524437,Active
yakshitborde,heer97@yahoo.com,$6QwzD)lQz,9621,1770882335,1962-07-13,Indian,MJKGT9794A,Ghaziabad,103356,67407aaf-9808-433c-b070-fd45bdebaf3b,241,India,Desktop,UPI,409.96,51,High,False,False,64.53.94.229,Mumbai,36.36,84.48,India,554496732834,CITI,CITI290072,Active
nehmat85,pranay82@deo.org,69THh&j0@1,5562,+913199902080,2002-12-22,Indian,WKFNO4814L,Rajahmundry,856911,3e0d03a4-781c-4d97-8575-f5b880929b70,868,India,Mobile,Net Banking,568.17,64,Low,False,False,186.198.80.42,Bangalore,65.81,91.32,India,759366328755,HSBC,HSBC230687,Active
wadhwaparinaaz,parijhaveri@hotmail.com,Ff8bMEXj&B,2961,9612270153,1963-09-23,Indian,VDPBO9435N,Tiruppur,586086,c54ad88c-57ee-44a2-aa3a-28be0ee527f6,2495,India,Tablet,UPI,316.18,16,High,False,False,160.21.65.200,Kolkata,46.41,22.9,India,501318522591,PNB,PNB756469,Active
bchada,brarjivika@yahoo.com,+n_2AhnONf,3500,+916219730771,1970-07-30,Indian,EJUPJ7858K,Amaravati,250026,32740eeb-9583-497f-ae04-ffc34296b864,3583,India,Desktop,UPI,616.0,81,Medium,False,False,47.236.29.254,Kolkata,51.99,38.21,India,324209297619,PNB,PNB468579,Active
vidurbarman,kashvi18@krish.com,k)5bYfZaIw,4241,6727180493,1955-03-21,Indian,LVPIQ6157T,Bharatpur,368409,365591d0-b040-44c5-93c1-1baaf7313a4f,1759,India,Mobile,UPI,367.72,25,Medium,False,True,88.129.38.187,Delhi,82.87,36.53,India,660719115978,KOTAK,KOTAK778575,Active
nchandran,zlanka@kale-bhargava.com,_sF)abF325,6939,+915800800363,1979-01-09,Indian,JXYFW0934Z,Bhubaneswar,260833,1a107492-661c-4582-9510-c6a241181071,9,India,Mobile,Debit Card,726.25,77,High,False,False,117.189.255.11,India,54.42,54.57,India,978607422561,SBI,SBI703004,Active
aradhyabhattacharyya,adahchoudhary@gmail.com,tkAXSToe@7,7281,+915377762362,1989-06-10,Indian,XEKPX6406E,Raichur,533524,cd776330-14a3-4f8f-af68-e8530a501b60,1929,India,Desktop,Credit Card,587.94,14,High,True,False,109.172.209.179,Chennai,67.46,51.67,India,268669263114,SBI,SBI607540,Active
goelaradhya,nkrishna@yahoo.com,Ras9X)W&a&,6627,+919588033018,2002-03-22,Indian,SQANF7928H,Eluru,661506,eee35dd4-bb65-4c97-b708-318b0133b7a8,4420,India,Mobile,Credit Card,907.35,9,Low,True,False,32.13.160.173,Bangalore,35.53,65.61,India,358798344700,HSBC,HSBC632802,Active
ehsaan33,fsridhar@gmail.com,9f#+s9VwXA,8970,0633500047,1982-02-22,Indian,YLKPJ2716N,Munger,376130,54d875bb-6200-40c4-a5dc-ec4515c90251,4558,India,Desktop,Debit Card,120.14,5,Medium,False,False,92.224.181.84,Delhi,47.67,30.78,India,909712025924,CITI,CITI977795,Active
isinghal,pbhagat@gmail.com,*7IEDFmtvD,6754,3026284374,1970-09-19,Indian,FUGFC0069C,Kurnool,931248,501de9f5-a04f-4209-aa39-1454a8da2120,2044,India,Tablet,Credit Card,391.01,98,High,False,False,222.235.12.70,Chennai,60.51,32.55,India,671134077505,BOB,BOB705999,Active
vihaankumar,bawaritvik@yahoo.com,rA7qH2Qj&!,3159,06606720456,1987-06-20,Indian,DJHFH3526F,Bhilwara,870751,599be410-d8ac-4d3e-a2d3-41ed67b4df7f,2636,India,Tablet,Debit Card,332.89,18,Low,True,False,33.140.41.73,Chennai,52.21,34.73,India,883734857067,AXIS,AXIS324952,Active
lhalder,azad38@chacko.net,uw6SW4ve$!,5102,+915418184681,2002-12-17,Indian,BHAUW1031U,Miryalaguda,961013,f5ac90c2-ea11-4666-bbfd-4565a78d2e59,1136,India,Mobile,UPI,411.45,81,Medium,False,False,126.61.141.104,Mumbai,65.82,23.51,India,225616902046,ICICI,ICICI292834,Active
jayan82,myra21@yahoo.com,(kBgQ53@s0,3798,3721635757,1994-12-13,Indian,VYAZU5670N,Guna,147069,eb76ea95-7090-4b05-9018-a699307bbe68,3673,India,Mobile,Credit Card,636.8,81,Low,False,False,75.133.148.151,India,69.27,94.28,India,205658449772,CITI,CITI831120,Active
fmanne,karkrish@dixit.com,9(E2Rn&p_S,6450,+913666758277,1958-08-29,Indian,ZPOCL0767D,Sultan Pur Majra,216542,9b7ecabb-2d75-4a6a-8ff4-831c41215316,520,India,Desktop,Credit Card,454.11,6,Low,False,False,167.61.67.254,Mumbai,73.98,91.61,India,365492288280,IDFC,IDFC209896,Inactive
aayushgarg,elakshibanik@hotmail.com,*Y4FgDooX^,4576,05877577284,1995-11-15,Indian,WOHZT1775M,Aizawl,419108,14b094a8-a51f-46f3-b677-d879add85be2,2252,India,Tablet,Debit Card,336.93,12,Medium,False,False,33.8.233.162,Bangalore,22.01,49.71,India,713641637851,ICICI,ICICI977943,Active
baralsamarth,anayasagar@yahoo.com,$CM7HhsjH7,2978,+914674186109,1962-02-21,Indian,KCFIO3693S,Ramagundam,335457,f10c57e1-ce1d-4a7b-a387-1872de294c88,4459,India,Tablet,Debit Card,781.6,61,High,False,False,137.22.161.254,Chennai,23.67,50.61,India,346155852462,HSBC,HSBC497831,Active
vjhaveri,alata@venkataraman.com,24m8Kvb$_!,1820,01676812590,1958-08-09,Indian,LPYNG9542S,Vasai-Virar,370084,dff48c1b-2ac8-4741-8d1f-fb3233a5df79,1676,India,Tablet,UPI,389.44,60,Medium,False,True,116.231.75.25,Delhi,52.46,64.87,India,623930335656,KOTAK,KOTAK365647,Active
gkalita,ritvik34@ravi.com,sk7Qnbuxv_,3293,+916748245985,1956-12-07,Indian,SYDCN4238B,Shimla,404041,ab737021-cd89-4475-9e46-f3920a047063,1427,India,Desktop,UPI,726.95,25,High,False,False,56.66.131.0,India,39.4,60.14,India,535524317446,HDFC,HDFC806326,Active
eshani28,raunakwason@hotmail.com,*wzdOcjC57,5410,+918896755334,1995-01-05,Indian,JOLEJ4162P,Tiruppur,440339,2805a8a4-2d75-4db6-8b0e-742cf392f00b,2179,India,Mobile,Debit Card,900.0,81,High,False,False,140.17.13.136,Mumbai,76.98,65.26,India,199509786631,ICICI,ICICI419925,Active
